time,value,date
05:53:52,65,2022-03-23
05:54:02,60,2022-03-23
05:54:07,54,2022-03-23
05:54:12,50,2022-03-23
05:54:17,49,2022-03-23
05:54:27,50,2022-03-23
05:54:32,53,2022-03-23
05:54:37,56,2022-03-23
05:54:42,57,2022-03-23
05:54:47,58,2022-03-23
05:54:57,57,2022-03-23
05:55:02,56,2022-03-23
05:55:07,55,2022-03-23
05:55:12,56,2022-03-23
05:55:17,57,2022-03-23
05:55:22,59,2022-03-23
05:55:27,62,2022-03-23
05:55:32,65,2022-03-23
05:55:37,68,2022-03-23
05:55:42,69,2022-03-23
05:55:47,64,2022-03-23
05:55:52,56,2022-03-23
05:55:57,51,2022-03-23
05:56:02,49,2022-03-23
05:56:17,49,2022-03-23
05:56:22,54,2022-03-23
05:56:27,57,2022-03-23
05:56:37,58,2022-03-23
05:56:42,57,2022-03-23
05:56:47,53,2022-03-23
05:56:52,50,2022-03-23
05:56:57,49,2022-03-23
05:57:02,51,2022-03-23
05:57:07,52,2022-03-23
05:57:12,51,2022-03-23
05:57:17,50,2022-03-23
05:57:27,51,2022-03-23
05:57:32,53,2022-03-23
05:57:37,57,2022-03-23
05:57:42,58,2022-03-23
05:57:47,60,2022-03-23
05:57:52,62,2022-03-23
05:57:57,62,2022-03-23
05:58:02,60,2022-03-23
05:58:07,56,2022-03-23
05:58:12,54,2022-03-23
05:58:17,53,2022-03-23
05:58:22,52,2022-03-23
05:58:27,51,2022-03-23
05:58:32,48,2022-03-23
05:58:47,49,2022-03-23
05:58:52,50,2022-03-23
05:59:02,51,2022-03-23
05:59:07,52,2022-03-23
05:59:12,53,2022-03-23
05:59:22,54,2022-03-23
05:59:27,57,2022-03-23
05:59:32,59,2022-03-23
05:59:37,64,2022-03-23
05:59:42,72,2022-03-23
05:59:47,73,2022-03-23
05:59:52,69,2022-03-23
06:00:02,65,2022-03-23
06:00:07,61,2022-03-23
06:00:12,54,2022-03-23
06:00:17,53,2022-03-23
06:00:27,55,2022-03-23
06:00:32,56,2022-03-23
06:00:37,57,2022-03-23
06:00:42,56,2022-03-23
06:00:47,55,2022-03-23
06:00:57,56,2022-03-23
06:01:02,55,2022-03-23
06:01:07,53,2022-03-23
06:01:12,52,2022-03-23
06:01:17,51,2022-03-23
06:01:22,50,2022-03-23
06:01:27,52,2022-03-23
06:01:37,53,2022-03-23
06:01:42,52,2022-03-23
06:01:47,51,2022-03-23
06:01:52,49,2022-03-23
06:01:57,48,2022-03-23
06:02:02,47,2022-03-23
06:02:07,46,2022-03-23
06:02:17,48,2022-03-23
06:02:22,53,2022-03-23
06:02:27,55,2022-03-23
06:02:32,57,2022-03-23
06:02:37,60,2022-03-23
06:02:42,61,2022-03-23
06:02:47,60,2022-03-23
06:02:52,56,2022-03-23
06:02:57,55,2022-03-23
06:03:02,53,2022-03-23
06:03:07,52,2022-03-23
06:03:17,54,2022-03-23
06:03:22,56,2022-03-23
06:03:32,55,2022-03-23
06:03:37,52,2022-03-23
06:03:42,50,2022-03-23
06:03:47,49,2022-03-23
06:03:52,48,2022-03-23
06:04:02,50,2022-03-23
06:04:07,53,2022-03-23
06:04:12,52,2022-03-23
06:04:27,51,2022-03-23
06:04:32,52,2022-03-23
06:04:37,56,2022-03-23
06:04:42,57,2022-03-23
06:04:47,60,2022-03-23
06:04:52,62,2022-03-23
06:04:57,61,2022-03-23
06:05:02,60,2022-03-23
06:05:07,57,2022-03-23
06:05:12,55,2022-03-23
06:05:17,54,2022-03-23
06:05:27,55,2022-03-23
06:05:32,56,2022-03-23
06:05:37,55,2022-03-23
06:05:42,53,2022-03-23
06:05:47,52,2022-03-23
06:05:52,53,2022-03-23
06:06:02,52,2022-03-23
06:06:07,54,2022-03-23
06:06:12,57,2022-03-23
06:06:22,54,2022-03-23
06:06:27,52,2022-03-23
06:06:32,51,2022-03-23
06:06:42,53,2022-03-23
06:06:47,55,2022-03-23
06:06:52,56,2022-03-23
06:06:57,58,2022-03-23
06:07:07,57,2022-03-23
06:07:12,56,2022-03-23
06:07:17,54,2022-03-23
06:07:22,52,2022-03-23
06:07:32,51,2022-03-23
06:07:37,50,2022-03-23
06:07:42,51,2022-03-23
06:07:52,52,2022-03-23
06:08:07,53,2022-03-23
06:08:22,52,2022-03-23
06:08:27,54,2022-03-23
06:08:32,55,2022-03-23
06:08:37,53,2022-03-23
06:08:42,55,2022-03-23
06:08:47,56,2022-03-23
06:08:52,57,2022-03-23
06:08:57,57,2022-03-23
06:09:02,64,2022-03-23
06:09:07,70,2022-03-23
06:09:12,67,2022-03-23
06:09:22,61,2022-03-23
06:09:27,56,2022-03-23
06:09:37,54,2022-03-23
06:09:42,51,2022-03-23
06:09:47,47,2022-03-23
06:09:52,46,2022-03-23
06:10:02,47,2022-03-23
06:10:07,54,2022-03-23
06:10:12,53,2022-03-23
06:10:17,52,2022-03-23
06:10:32,51,2022-03-23
06:10:37,49,2022-03-23
06:10:42,48,2022-03-23
06:10:57,49,2022-03-23
06:11:07,48,2022-03-23
06:11:17,47,2022-03-23
06:11:27,49,2022-03-23
06:11:32,51,2022-03-23
06:11:37,53,2022-03-23
06:11:42,56,2022-03-23
06:11:47,57,2022-03-23
06:11:52,55,2022-03-23
06:11:57,53,2022-03-23
06:12:02,51,2022-03-23
06:12:07,47,2022-03-23
06:12:12,46,2022-03-23
06:12:22,47,2022-03-23
06:12:27,46,2022-03-23
06:12:37,47,2022-03-23
06:12:47,46,2022-03-23
06:12:52,47,2022-03-23
06:13:02,48,2022-03-23
06:13:07,51,2022-03-23
06:13:12,52,2022-03-23
06:13:17,54,2022-03-23
06:13:22,52,2022-03-23
06:13:27,50,2022-03-23
06:13:32,49,2022-03-23
06:13:37,48,2022-03-23
06:13:42,47,2022-03-23
06:13:57,48,2022-03-23
06:14:02,51,2022-03-23
06:14:07,52,2022-03-23
06:14:12,50,2022-03-23
06:14:17,47,2022-03-23
06:14:32,50,2022-03-23
06:14:37,53,2022-03-23
06:14:47,54,2022-03-23
06:14:57,55,2022-03-23
06:15:02,69,2022-03-23
06:15:07,76,2022-03-23
06:15:12,71,2022-03-23
06:15:17,68,2022-03-23
06:15:27,68,2022-03-23
06:15:42,68,2022-03-23
06:15:52,65,2022-03-23
06:15:57,54,2022-03-23
06:16:02,47,2022-03-23
06:16:07,48,2022-03-23
06:16:22,48,2022-03-23
06:16:27,49,2022-03-23
06:16:32,50,2022-03-23
06:16:47,51,2022-03-23
06:16:52,52,2022-03-23
06:16:57,55,2022-03-23
06:17:02,58,2022-03-23
06:17:07,60,2022-03-23
06:17:22,59,2022-03-23
06:17:27,55,2022-03-23
06:17:37,56,2022-03-23
06:17:47,54,2022-03-23
06:17:57,53,2022-03-23
06:18:07,55,2022-03-23
06:18:12,54,2022-03-23
06:18:27,55,2022-03-23
06:18:32,54,2022-03-23
06:18:47,54,2022-03-23
06:18:52,55,2022-03-23
06:18:57,56,2022-03-23
06:19:07,57,2022-03-23
06:19:12,60,2022-03-23
06:19:22,57,2022-03-23
06:19:27,54,2022-03-23
06:19:32,51,2022-03-23
06:19:42,52,2022-03-23
06:19:47,54,2022-03-23
06:19:52,55,2022-03-23
06:20:02,54,2022-03-23
06:20:12,55,2022-03-23
06:20:17,56,2022-03-23
06:20:22,58,2022-03-23
06:20:27,59,2022-03-23
06:20:32,55,2022-03-23
06:20:37,53,2022-03-23
06:20:42,51,2022-03-23
06:20:52,56,2022-03-23
06:20:57,58,2022-03-23
06:21:02,56,2022-03-23
06:21:07,55,2022-03-23
06:21:12,56,2022-03-23
06:21:22,57,2022-03-23
06:21:37,60,2022-03-23
06:21:42,58,2022-03-23
06:21:47,55,2022-03-23
06:21:57,58,2022-03-23
06:22:07,56,2022-03-23
06:22:12,54,2022-03-23
06:22:17,54,2022-03-23
06:22:22,53,2022-03-23
06:22:27,52,2022-03-23
06:22:42,54,2022-03-23
06:22:52,55,2022-03-23
06:22:57,53,2022-03-23
06:23:07,54,2022-03-23
06:23:12,56,2022-03-23
06:23:17,57,2022-03-23
06:23:22,56,2022-03-23
06:23:27,55,2022-03-23
06:23:32,54,2022-03-23
06:23:37,52,2022-03-23
06:23:42,50,2022-03-23
06:23:47,49,2022-03-23
06:23:52,50,2022-03-23
06:24:02,52,2022-03-23
06:24:07,54,2022-03-23
06:24:12,55,2022-03-23
06:24:17,54,2022-03-23
06:24:22,54,2022-03-23
06:24:32,53,2022-03-23
06:24:37,53,2022-03-23
06:24:42,54,2022-03-23
06:24:52,58,2022-03-23
06:24:57,56,2022-03-23
06:25:07,55,2022-03-23
06:25:12,53,2022-03-23
06:25:17,53,2022-03-23
06:25:22,52,2022-03-23
06:25:27,52,2022-03-23
06:25:42,54,2022-03-23
06:25:47,53,2022-03-23
06:25:52,52,2022-03-23
06:25:57,53,2022-03-23
06:26:02,51,2022-03-23
06:26:07,50,2022-03-23
06:26:12,49,2022-03-23
06:26:17,47,2022-03-23
06:26:22,46,2022-03-23
06:26:27,51,2022-03-23
06:26:32,52,2022-03-23
06:26:37,51,2022-03-23
06:26:52,51,2022-03-23
06:27:02,50,2022-03-23
06:27:12,49,2022-03-23
06:27:22,49,2022-03-23
06:27:27,50,2022-03-23
06:27:32,50,2022-03-23
06:27:37,51,2022-03-23
06:27:42,53,2022-03-23
06:27:47,52,2022-03-23
06:27:57,55,2022-03-23
06:28:02,56,2022-03-23
06:28:07,54,2022-03-23
06:28:12,53,2022-03-23
06:28:22,52,2022-03-23
06:28:27,53,2022-03-23
06:28:32,52,2022-03-23
06:28:37,53,2022-03-23
06:28:42,52,2022-03-23
06:28:47,50,2022-03-23
06:28:52,49,2022-03-23
06:29:02,48,2022-03-23
06:29:12,50,2022-03-23
06:29:17,52,2022-03-23
06:29:22,51,2022-03-23
06:29:27,52,2022-03-23
06:29:42,52,2022-03-23
06:29:47,50,2022-03-23
06:29:52,49,2022-03-23
06:29:57,48,2022-03-23
06:30:07,47,2022-03-23
06:30:22,50,2022-03-23
06:30:27,54,2022-03-23
06:30:37,53,2022-03-23
06:30:42,54,2022-03-23
06:30:52,55,2022-03-23
06:30:57,53,2022-03-23
06:31:07,52,2022-03-23
06:31:17,53,2022-03-23
06:31:27,55,2022-03-23
06:31:32,57,2022-03-23
06:31:37,54,2022-03-23
06:31:52,53,2022-03-23
06:31:57,52,2022-03-23
06:32:12,51,2022-03-23
06:32:27,52,2022-03-23
06:32:42,53,2022-03-23
06:32:57,53,2022-03-23
06:33:02,54,2022-03-23
06:33:07,53,2022-03-23
06:33:12,52,2022-03-23
06:33:22,53,2022-03-23
06:33:32,54,2022-03-23
06:33:42,55,2022-03-23
06:33:47,54,2022-03-23
06:33:52,53,2022-03-23
06:34:02,52,2022-03-23
06:34:07,54,2022-03-23
06:34:17,53,2022-03-23
06:34:27,54,2022-03-23
06:34:32,53,2022-03-23
06:34:37,54,2022-03-23
06:34:42,55,2022-03-23
06:34:47,53,2022-03-23
06:35:02,54,2022-03-23
06:35:12,53,2022-03-23
06:35:17,52,2022-03-23
06:35:22,53,2022-03-23
06:35:27,55,2022-03-23
06:35:32,56,2022-03-23
06:35:37,55,2022-03-23
06:35:42,54,2022-03-23
06:35:47,53,2022-03-23
06:36:02,52,2022-03-23
06:36:12,53,2022-03-23
06:36:17,55,2022-03-23
06:36:22,56,2022-03-23
06:36:27,55,2022-03-23
06:36:32,54,2022-03-23
06:36:37,53,2022-03-23
06:36:42,52,2022-03-23
06:36:52,51,2022-03-23
06:37:02,52,2022-03-23
06:37:12,54,2022-03-23
06:37:27,54,2022-03-23
06:37:32,56,2022-03-23
06:37:42,55,2022-03-23
06:37:47,53,2022-03-23
06:37:52,53,2022-03-23
06:38:07,54,2022-03-23
06:38:12,55,2022-03-23
06:38:17,53,2022-03-23
06:38:22,54,2022-03-23
06:38:37,53,2022-03-23
06:38:42,52,2022-03-23
06:38:52,51,2022-03-23
06:39:07,52,2022-03-23
06:39:12,53,2022-03-23
06:39:17,54,2022-03-23
06:39:27,53,2022-03-23
06:39:32,52,2022-03-23
06:39:42,51,2022-03-23
06:39:57,53,2022-03-23
06:40:02,54,2022-03-23
06:40:07,53,2022-03-23
06:40:17,55,2022-03-23
06:40:22,55,2022-03-23
06:40:27,53,2022-03-23
06:40:32,53,2022-03-23
06:40:37,54,2022-03-23
06:40:52,55,2022-03-23
06:41:02,54,2022-03-23
06:41:07,52,2022-03-23
06:41:12,51,2022-03-23
06:41:17,53,2022-03-23
06:41:22,54,2022-03-23
06:41:27,55,2022-03-23
06:41:32,54,2022-03-23
06:41:37,53,2022-03-23
06:41:42,55,2022-03-23
06:41:47,54,2022-03-23
06:41:52,55,2022-03-23
06:41:57,56,2022-03-23
06:42:02,55,2022-03-23
06:42:07,56,2022-03-23
06:42:22,56,2022-03-23
06:42:32,55,2022-03-23
06:42:37,53,2022-03-23
06:42:42,54,2022-03-23
06:42:47,56,2022-03-23
06:42:57,58,2022-03-23
06:43:02,59,2022-03-23
06:43:07,60,2022-03-23
06:43:12,61,2022-03-23
06:43:17,59,2022-03-23
06:43:22,58,2022-03-23
06:43:27,56,2022-03-23
06:43:32,54,2022-03-23
06:43:37,56,2022-03-23
06:43:42,55,2022-03-23
06:43:47,54,2022-03-23
06:43:52,55,2022-03-23
06:43:57,56,2022-03-23
06:44:07,55,2022-03-23
06:44:22,55,2022-03-23
06:44:27,56,2022-03-23
06:44:32,55,2022-03-23
06:44:42,54,2022-03-23
06:44:52,56,2022-03-23
06:44:57,57,2022-03-23
06:45:02,54,2022-03-23
06:45:17,54,2022-03-23
06:45:22,55,2022-03-23
06:45:32,56,2022-03-23
06:45:37,54,2022-03-23
06:45:47,55,2022-03-23
06:45:57,56,2022-03-23
06:46:12,55,2022-03-23
06:46:27,56,2022-03-23
06:46:42,55,2022-03-23
06:46:47,56,2022-03-23
06:46:52,57,2022-03-23
06:47:07,57,2022-03-23
06:47:17,56,2022-03-23
06:47:27,57,2022-03-23
06:47:32,56,2022-03-23
06:47:42,56,2022-03-23
06:47:47,56,2022-03-23
06:47:57,55,2022-03-23
06:48:02,55,2022-03-23
06:48:07,56,2022-03-23
06:48:22,56,2022-03-23
06:48:32,55,2022-03-23
06:48:47,56,2022-03-23
06:48:52,55,2022-03-23
06:49:07,54,2022-03-23
06:49:17,55,2022-03-23
06:49:22,57,2022-03-23
06:49:32,56,2022-03-23
06:49:37,55,2022-03-23
06:49:42,54,2022-03-23
06:49:47,55,2022-03-23
06:49:52,54,2022-03-23
06:49:57,53,2022-03-23
06:50:02,54,2022-03-23
06:50:12,55,2022-03-23
06:50:17,57,2022-03-23
06:50:22,56,2022-03-23
06:50:27,55,2022-03-23
06:50:37,56,2022-03-23
06:50:42,55,2022-03-23
06:50:57,55,2022-03-23
06:51:07,54,2022-03-23
06:51:17,55,2022-03-23
06:51:22,56,2022-03-23
06:51:27,55,2022-03-23
06:51:32,55,2022-03-23
06:51:37,56,2022-03-23
06:51:52,56,2022-03-23
06:52:07,56,2022-03-23
06:52:12,55,2022-03-23
06:52:17,56,2022-03-23
06:52:22,57,2022-03-23
06:52:27,56,2022-03-23
06:52:32,55,2022-03-23
06:52:47,55,2022-03-23
06:52:52,56,2022-03-23
06:52:57,57,2022-03-23
06:53:12,55,2022-03-23
06:53:17,54,2022-03-23
06:53:32,54,2022-03-23
06:53:42,55,2022-03-23
06:53:52,56,2022-03-23
06:53:57,55,2022-03-23
06:54:02,54,2022-03-23
06:54:17,54,2022-03-23
06:54:32,55,2022-03-23
06:54:47,55,2022-03-23
06:54:52,56,2022-03-23
06:55:07,55,2022-03-23
06:55:12,54,2022-03-23
06:55:22,53,2022-03-23
06:55:32,54,2022-03-23
06:55:37,54,2022-03-23
06:55:42,55,2022-03-23
06:55:47,54,2022-03-23
06:55:52,53,2022-03-23
06:55:57,55,2022-03-23
06:56:07,54,2022-03-23
06:56:17,53,2022-03-23
06:56:32,52,2022-03-23
06:56:37,53,2022-03-23
06:56:47,52,2022-03-23
06:56:52,53,2022-03-23
06:56:57,54,2022-03-23
06:57:02,55,2022-03-23
06:57:17,55,2022-03-23
06:57:22,54,2022-03-23
06:57:32,55,2022-03-23
06:57:37,56,2022-03-23
06:57:42,55,2022-03-23
06:57:47,53,2022-03-23
06:57:52,54,2022-03-23
06:58:02,53,2022-03-23
06:58:12,55,2022-03-23
06:58:27,55,2022-03-23
06:58:32,54,2022-03-23
06:58:37,55,2022-03-23
06:58:42,57,2022-03-23
06:58:47,56,2022-03-23
06:58:52,54,2022-03-23
06:59:02,52,2022-03-23
06:59:12,53,2022-03-23
06:59:17,54,2022-03-23
06:59:22,55,2022-03-23
06:59:27,54,2022-03-23
06:59:42,54,2022-03-23
06:59:57,54,2022-03-23
07:00:12,54,2022-03-23
07:00:27,53,2022-03-23
07:00:32,52,2022-03-23
07:00:42,53,2022-03-23
07:00:47,55,2022-03-23
07:00:57,53,2022-03-23
07:01:12,52,2022-03-23
07:01:17,54,2022-03-23
07:01:22,55,2022-03-23
07:01:37,55,2022-03-23
07:01:42,54,2022-03-23
07:01:57,54,2022-03-23
07:02:02,55,2022-03-23
07:02:07,54,2022-03-23
07:02:12,55,2022-03-23
07:02:22,53,2022-03-23
07:02:27,54,2022-03-23
07:02:37,55,2022-03-23
07:02:42,54,2022-03-23
07:02:47,53,2022-03-23
07:02:57,54,2022-03-23
07:03:02,53,2022-03-23
07:03:17,53,2022-03-23
07:03:27,54,2022-03-23
07:03:42,54,2022-03-23
07:03:47,55,2022-03-23
07:03:57,56,2022-03-23
07:04:02,57,2022-03-23
07:04:07,55,2022-03-23
07:04:12,53,2022-03-23
07:04:27,53,2022-03-23
07:04:42,52,2022-03-23
07:04:57,52,2022-03-23
07:05:02,53,2022-03-23
07:05:07,54,2022-03-23
07:05:17,55,2022-03-23
07:05:22,56,2022-03-23
07:05:37,57,2022-03-23
07:05:42,54,2022-03-23
07:05:47,53,2022-03-23
07:05:57,54,2022-03-23
07:06:07,53,2022-03-23
07:06:17,54,2022-03-23
07:06:32,55,2022-03-23
07:06:37,54,2022-03-23
07:06:47,55,2022-03-23
07:06:52,54,2022-03-23
07:07:07,52,2022-03-23
07:07:17,53,2022-03-23
07:07:27,54,2022-03-23
07:07:37,53,2022-03-23
07:07:52,53,2022-03-23
07:07:57,54,2022-03-23
07:08:02,55,2022-03-23
07:08:07,56,2022-03-23
07:08:12,55,2022-03-23
07:08:27,55,2022-03-23
07:08:32,54,2022-03-23
07:08:47,53,2022-03-23
07:08:52,54,2022-03-23
07:09:02,55,2022-03-23
07:09:07,54,2022-03-23
07:09:12,53,2022-03-23
07:09:17,52,2022-03-23
07:09:27,53,2022-03-23
07:09:32,54,2022-03-23
07:09:47,54,2022-03-23
07:10:02,54,2022-03-23
07:10:07,53,2022-03-23
07:10:17,55,2022-03-23
07:10:27,56,2022-03-23
07:10:32,57,2022-03-23
07:10:37,54,2022-03-23
07:10:42,53,2022-03-23
07:10:57,54,2022-03-23
07:11:02,53,2022-03-23
07:11:12,54,2022-03-23
07:11:22,55,2022-03-23
07:11:27,54,2022-03-23
07:11:32,53,2022-03-23
07:11:42,54,2022-03-23
07:11:57,54,2022-03-23
07:12:02,55,2022-03-23
07:12:17,55,2022-03-23
07:12:27,56,2022-03-23
07:12:32,55,2022-03-23
07:12:37,54,2022-03-23
07:12:42,53,2022-03-23
07:12:52,54,2022-03-23
07:12:57,55,2022-03-23
07:13:02,54,2022-03-23
07:13:07,55,2022-03-23
07:13:22,53,2022-03-23
07:13:27,54,2022-03-23
07:13:42,54,2022-03-23
07:13:57,56,2022-03-23
07:14:02,54,2022-03-23
07:14:07,52,2022-03-23
07:14:12,53,2022-03-23
07:14:17,54,2022-03-23
07:14:22,53,2022-03-23
07:14:32,54,2022-03-23
07:14:47,54,2022-03-23
07:15:02,52,2022-03-23
07:15:17,53,2022-03-23
07:15:22,54,2022-03-23
07:15:27,55,2022-03-23
07:15:32,54,2022-03-23
07:15:37,53,2022-03-23
07:15:47,54,2022-03-23
07:15:52,55,2022-03-23
07:15:57,54,2022-03-23
07:16:02,55,2022-03-23
07:16:07,54,2022-03-23
07:16:18,54,2022-03-23
07:16:28,53,2022-03-23
07:16:43,53,2022-03-23
07:16:58,52,2022-03-23
07:17:13,53,2022-03-23
07:17:18,55,2022-03-23
07:17:23,56,2022-03-23
07:17:28,57,2022-03-23
07:17:43,54,2022-03-23
07:17:48,53,2022-03-23
07:17:58,55,2022-03-23
07:18:03,54,2022-03-23
07:18:08,53,2022-03-23
07:18:18,54,2022-03-23
07:18:33,54,2022-03-23
07:18:48,54,2022-03-23
07:18:53,55,2022-03-23
07:18:58,53,2022-03-23
07:19:03,52,2022-03-23
07:19:13,54,2022-03-23
07:19:28,54,2022-03-23
07:19:33,55,2022-03-23
07:19:38,54,2022-03-23
07:19:48,55,2022-03-23
07:19:53,54,2022-03-23
07:19:58,53,2022-03-23
07:20:08,54,2022-03-23
07:20:13,54,2022-03-23
07:20:18,55,2022-03-23
07:20:33,54,2022-03-23
07:20:38,53,2022-03-23
07:20:48,54,2022-03-23
07:21:03,54,2022-03-23
07:21:13,55,2022-03-23
07:21:18,54,2022-03-23
07:21:23,54,2022-03-23
07:21:33,56,2022-03-23
07:21:43,54,2022-03-23
07:21:53,55,2022-03-23
07:21:58,58,2022-03-23
07:22:03,55,2022-03-23
07:22:08,54,2022-03-23
07:22:13,52,2022-03-23
07:22:28,51,2022-03-23
07:22:33,52,2022-03-23
07:22:38,54,2022-03-23
07:22:43,56,2022-03-23
07:22:48,55,2022-03-23
07:22:53,54,2022-03-23
07:22:58,55,2022-03-23
07:23:03,56,2022-03-23
07:23:08,57,2022-03-23
07:23:23,69,2022-03-23
07:23:28,78,2022-03-23
07:23:33,80,2022-03-23
07:23:38,78,2022-03-23
07:23:43,77,2022-03-23
07:23:48,65,2022-03-23
07:23:53,61,2022-03-23
07:23:58,59,2022-03-23
07:24:03,55,2022-03-23
07:24:08,54,2022-03-23
07:24:13,57,2022-03-23
07:24:23,54,2022-03-23
07:24:28,52,2022-03-23
07:24:38,53,2022-03-23
07:24:43,54,2022-03-23
07:24:48,55,2022-03-23
07:24:53,56,2022-03-23
07:25:03,54,2022-03-23
07:25:18,54,2022-03-23
07:25:23,53,2022-03-23
07:25:33,54,2022-03-23
07:25:43,55,2022-03-23
07:25:54,55,2022-03-23
07:26:04,69,2022-03-23
07:26:09,76,2022-03-23
07:26:14,75,2022-03-23
07:26:19,72,2022-03-23
07:26:24,66,2022-03-23
07:26:29,61,2022-03-23
07:26:34,57,2022-03-23
07:26:49,58,2022-03-23
07:26:54,56,2022-03-23
07:26:59,55,2022-03-23
07:27:09,54,2022-03-23
07:27:14,56,2022-03-23
07:27:19,55,2022-03-23
07:27:34,55,2022-03-23
07:27:49,57,2022-03-23
07:27:54,58,2022-03-23
07:27:59,56,2022-03-23
07:28:04,53,2022-03-23
07:28:14,52,2022-03-23
07:28:19,51,2022-03-23
07:28:24,50,2022-03-23
07:28:29,52,2022-03-23
07:28:34,55,2022-03-23
07:28:39,58,2022-03-23
07:28:44,61,2022-03-23
07:28:49,62,2022-03-23
07:28:54,61,2022-03-23
07:29:04,60,2022-03-23
07:29:09,59,2022-03-23
07:29:14,58,2022-03-23
07:29:19,56,2022-03-23
07:29:24,53,2022-03-23
07:29:29,51,2022-03-23
07:29:34,50,2022-03-23
07:29:44,52,2022-03-23
07:29:49,55,2022-03-23
07:29:54,58,2022-03-23
07:29:59,61,2022-03-23
07:30:04,62,2022-03-23
07:30:09,63,2022-03-23
07:30:14,65,2022-03-23
07:30:19,67,2022-03-23
07:30:24,64,2022-03-23
07:30:29,62,2022-03-23
07:30:34,65,2022-03-23
07:30:39,68,2022-03-23
07:30:44,69,2022-03-23
07:30:54,74,2022-03-23
07:30:59,82,2022-03-23
07:31:04,81,2022-03-23
07:31:09,79,2022-03-23
07:31:14,72,2022-03-23
07:31:19,64,2022-03-23
07:31:24,58,2022-03-23
07:31:29,55,2022-03-23
07:31:34,54,2022-03-23
07:31:49,55,2022-03-23
07:31:54,57,2022-03-23
07:31:59,58,2022-03-23
07:32:04,59,2022-03-23
07:32:14,60,2022-03-23
07:32:19,61,2022-03-23
07:32:24,57,2022-03-23
07:32:29,53,2022-03-23
07:32:34,52,2022-03-23
07:32:39,51,2022-03-23
07:32:44,50,2022-03-23
07:32:49,49,2022-03-23
07:32:54,48,2022-03-23
07:32:59,47,2022-03-23
07:33:14,47,2022-03-23
07:33:19,50,2022-03-23
07:33:24,52,2022-03-23
07:33:29,55,2022-03-23
07:33:34,60,2022-03-23
07:33:39,59,2022-03-23
07:33:44,56,2022-03-23
07:33:49,54,2022-03-23
07:33:54,54,2022-03-23
07:34:04,53,2022-03-23
07:34:14,56,2022-03-23
07:34:19,59,2022-03-23
07:34:24,60,2022-03-23
07:34:29,57,2022-03-23
07:34:34,54,2022-03-23
07:34:39,53,2022-03-23
07:34:44,52,2022-03-23
07:34:49,50,2022-03-23
07:34:54,49,2022-03-23
07:35:09,50,2022-03-23
07:35:14,52,2022-03-23
07:35:19,54,2022-03-23
07:35:24,55,2022-03-23
07:35:29,57,2022-03-23
07:35:34,55,2022-03-23
07:35:39,53,2022-03-23
07:35:44,51,2022-03-23
07:35:54,53,2022-03-23
07:35:59,58,2022-03-23
07:36:04,58,2022-03-23
07:36:09,57,2022-03-23
07:36:19,55,2022-03-23
07:36:24,52,2022-03-23
07:36:29,51,2022-03-23
07:36:34,50,2022-03-23
07:36:39,49,2022-03-23
07:36:49,51,2022-03-23
07:36:54,62,2022-03-23
07:36:59,64,2022-03-23
07:37:04,61,2022-03-23
07:37:09,56,2022-03-23
07:37:14,53,2022-03-23
07:37:19,50,2022-03-23
07:37:24,49,2022-03-23
07:37:29,48,2022-03-23
07:37:44,48,2022-03-23
07:37:49,50,2022-03-23
07:37:54,53,2022-03-23
07:37:59,57,2022-03-23
07:38:04,61,2022-03-23
07:38:09,65,2022-03-23
07:38:14,69,2022-03-23
07:38:19,70,2022-03-23
07:38:34,70,2022-03-23
07:38:39,65,2022-03-23
07:38:44,62,2022-03-23
07:38:49,59,2022-03-23
07:38:59,59,2022-03-23
07:39:04,60,2022-03-23
07:39:09,58,2022-03-23
07:39:14,57,2022-03-23
07:39:19,58,2022-03-23
07:39:24,58,2022-03-23
07:39:29,57,2022-03-23
07:39:34,58,2022-03-23
07:39:39,59,2022-03-23
07:39:44,66,2022-03-23
07:39:49,64,2022-03-23
07:39:54,59,2022-03-23
07:39:59,58,2022-03-23
07:40:04,53,2022-03-23
07:40:09,51,2022-03-23
07:40:24,52,2022-03-23
07:40:29,55,2022-03-23
07:40:34,56,2022-03-23
07:40:44,57,2022-03-23
07:40:59,56,2022-03-23
07:41:04,55,2022-03-23
07:41:09,53,2022-03-23
07:41:14,52,2022-03-23
07:41:19,48,2022-03-23
07:41:29,50,2022-03-23
07:41:34,48,2022-03-23
07:41:44,49,2022-03-23
07:41:49,51,2022-03-23
07:41:54,55,2022-03-23
07:41:59,58,2022-03-23
07:42:04,59,2022-03-23
07:42:09,61,2022-03-23
07:42:14,60,2022-03-23
07:42:19,61,2022-03-23
07:42:24,57,2022-03-23
07:42:29,54,2022-03-23
07:42:34,53,2022-03-23
07:42:39,52,2022-03-23
07:42:44,51,2022-03-23
07:42:54,52,2022-03-23
07:42:59,53,2022-03-23
07:43:04,52,2022-03-23
07:43:09,51,2022-03-23
07:43:24,51,2022-03-23
07:43:29,52,2022-03-23
07:43:34,56,2022-03-23
07:43:44,55,2022-03-23
07:43:49,56,2022-03-23
07:43:59,55,2022-03-23
07:44:04,56,2022-03-23
07:44:09,55,2022-03-23
07:44:14,54,2022-03-23
07:44:19,57,2022-03-23
07:44:29,53,2022-03-23
07:44:34,51,2022-03-23
07:44:39,47,2022-03-23
